,model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,dataset_name
792,scgen,ixazomib,8,0.8569645866820103,0.5082753872901755,0.0216634566835774,4i-melanoma-8h-48
793,w1ot,ixazomib,8,0.8909504907056532,0.5163315386192114,0.0046234637396208,4i-melanoma-8h-48
794,w2ot,ixazomib,8,0.9264626176874344,0.3468890492138204,0.0032312979104199,4i-melanoma-8h-48
795,identity,trametinib,8,0.3373072962713631,1.4603307242301828,0.0471618778357692,4i-melanoma-8h-48
796,observed,trametinib,8,0.973512179032428,0.2784013985317103,0.0022346494962924,4i-melanoma-8h-48
797,scgen,trametinib,8,0.867043898642497,0.5983549071889959,0.0142051382554909,4i-melanoma-8h-48
798,w1ot,trametinib,8,0.9905796353627866,0.2200604513777289,0.003221336399441,4i-melanoma-8h-48
799,w2ot,trametinib,8,0.9853196448253604,0.20992373395466,0.0039487277939678,4i-melanoma-8h-48
800,identity,dabrafenib,8,0.6843393105067659,0.6547036953094824,0.0085679344508897,4i-melanoma-8h-48
801,observed,dabrafenib,8,0.9348494217991022,0.2775795695452041,0.0023484831709558,4i-melanoma-8h-48
802,scgen,dabrafenib,8,0.7901245622163914,0.43481048366129,0.0078299344685926,4i-melanoma-8h-48
803,w1ot,dabrafenib,8,0.960655904144135,0.2770371546893542,0.0025921724652401,4i-melanoma-8h-48
804,w2ot,dabrafenib,8,0.953060072269532,0.2197527685884498,0.0023822028328134,4i-melanoma-8h-48
805,identity,cisplatin,8,0.5737792071104051,0.3989387155952467,0.0043699712032154,4i-melanoma-8h-48
806,observed,cisplatin,8,0.7586540468544155,0.3255453842313404,0.0024274444641135,4i-melanoma-8h-48
807,scgen,cisplatin,8,0.8516542425760745,0.2626497814292952,0.0052497244312055,4i-melanoma-8h-48
808,w1ot,cisplatin,8,0.7284676338578119,0.3332045998478927,0.0030814057358678,4i-melanoma-8h-48
809,w2ot,cisplatin,8,0.8203300333324679,0.2684295669688031,0.0026594641897099,4i-melanoma-8h-48
810,identity,dabrafenib,8,0.6032468325245635,0.6374709730492295,0.009394414429703,4i-melanoma-8h-48
811,observed,dabrafenib,8,0.9623592743020368,0.2088036127809282,0.0021320968731293,4i-melanoma-8h-48
812,scgen,dabrafenib,8,0.8771411920475697,0.3319819038465396,0.0073147506673186,4i-melanoma-8h-48
813,w1ot,dabrafenib,8,0.983688350422521,0.1551542157444412,0.0022316330832095,4i-melanoma-8h-48
814,w2ot,dabrafenib,8,0.9610849340583478,0.220357569925446,0.0031242651452559,4i-melanoma-8h-48
815,identity,paclitaxel,8,0.0039236156496105,2.1057421070734987,0.0427785149435491,4i-melanoma-8h-48
816,observed,paclitaxel,8,0.9763070112855204,0.5288412969195738,0.0035230214664137,4i-melanoma-8h-48
817,scgen,paclitaxel,8,0.945534724631027,0.5983752382278751,0.0333428079129449,4i-melanoma-8h-48
818,w1ot,paclitaxel,8,0.9771557511912512,0.3291031661340556,0.0039639174522073,4i-melanoma-8h-48
819,w2ot,paclitaxel,8,0.9715096028611656,0.4034685532911794,0.0037167682113018,4i-melanoma-8h-48
820,identity,everolimus,8,0.3094640732648536,0.9725265763027606,0.0134436600566867,4i-melanoma-8h-48
821,observed,everolimus,8,0.974617081166922,0.1943902797889613,0.0021793854913006,4i-melanoma-8h-48
822,scgen,everolimus,8,0.943332273209042,0.305085283011652,0.0148766171139826,4i-melanoma-8h-48
823,w1ot,everolimus,8,0.9437834834804496,0.344841808879165,0.003337307164536,4i-melanoma-8h-48
824,w2ot,everolimus,8,0.9873525265429556,0.1378379940254244,0.0026744686129595,4i-melanoma-8h-48
825,identity,midostaurin,8,0.5162374805539462,0.9125865067134624,0.0179184952851039,4i-melanoma-8h-48
826,observed,midostaurin,8,0.9568519868005436,0.2651624526464129,0.0023021339543031,4i-melanoma-8h-48
827,scgen,midostaurin,8,0.7327966437942836,0.633428433520654,0.0108291347330587,4i-melanoma-8h-48
828,w1ot,midostaurin,8,0.9557004432045078,0.2647562546718645,0.0027118968552206,4i-melanoma-8h-48
829,w2ot,midostaurin,8,0.9697913874202456,0.2138560528033728,0.003176311028527,4i-melanoma-8h-48
830,identity,trametinib,8,0.2368231780483879,1.4739407031313607,0.0444804649977707,4i-melanoma-8h-48
831,observed,trametinib,8,0.9922916729187812,0.1308641456723422,0.0019511480169366,4i-melanoma-8h-48
832,scgen,trametinib,8,0.7874068852730893,0.700281331453841,0.0118253712850397,4i-melanoma-8h-48
833,w1ot,trametinib,8,0.9872490811128464,0.17806089934763,0.0023173782838128,4i-melanoma-8h-48
834,w2ot,trametinib,8,0.9961898546562884,0.1101675699660171,0.0022468714783501,4i-melanoma-8h-48
835,identity,cisplatin,8,0.6283396220886991,0.4055589102163575,0.0049672417268141,4i-melanoma-8h-48
836,observed,cisplatin,8,0.8779704049076767,0.2451892042245215,0.0021951177385095,4i-melanoma-8h-48
837,scgen,cisplatin,8,0.9024316699022936,0.2121675532444593,0.0058330947026031,4i-melanoma-8h-48
838,w1ot,cisplatin,8,0.9257774824507002,0.1886062700596968,0.0025407500255309,4i-melanoma-8h-48
839,w2ot,cisplatin,8,0.8801506666512778,0.2582385867878933,0.0026067022207372,4i-melanoma-8h-48
840,identity,lenalidomide,8,0.7923415917869007,0.3006858541362404,0.0041451353703747,4i-melanoma-8h-48
841,observed,lenalidomide,8,0.8903841901835685,0.2421287035380434,0.0029784226631335,4i-melanoma-8h-48
842,scgen,lenalidomide,8,0.8674694218090261,0.2400523275384557,0.005536409811427,4i-melanoma-8h-48
843,w1ot,lenalidomide,8,0.8453486871155884,0.2966328454505891,0.0034723346078477,4i-melanoma-8h-48
844,w2ot,lenalidomide,8,0.814695329475181,0.3289077088259003,0.0040008636733222,4i-melanoma-8h-48
845,identity,dacarbazine,8,0.5699324507149689,0.4001825321355395,0.0043564037166149,4i-melanoma-8h-48
846,observed,dacarbazine,8,0.8148586140225759,0.2562877542032966,0.0023975456632908,4i-melanoma-8h-48
847,scgen,dacarbazine,8,0.5875991424026209,0.4159576696617452,0.0062586083968287,4i-melanoma-8h-48
848,w1ot,dacarbazine,8,0.7584631402546214,0.2969446950664137,0.0028081072826007,4i-melanoma-8h-48
849,w2ot,dacarbazine,8,0.90150742829664,0.2112408855455153,0.0028975403689329,4i-melanoma-8h-48
850,identity,trametinib,8,0.2138540527201394,1.5345815170603612,0.046720339299865,4i-melanoma-8h-48
851,observed,trametinib,8,0.994660006358969,0.1165239346335596,0.0019973930143443,4i-melanoma-8h-48
852,scgen,trametinib,8,0.968923142179434,0.3936748039752449,0.0087985815306529,4i-melanoma-8h-48
853,w1ot,trametinib,8,0.981507651285449,0.2180246244487844,0.0025128518951787,4i-melanoma-8h-48
854,w2ot,trametinib,8,0.9894526944618184,0.1612227218717982,0.0026426982744508,4i-melanoma-8h-48
855,identity,trametinib,8,0.4082714157258944,1.4584555801494588,0.0472802651776492,4i-melanoma-8h-48
856,observed,trametinib,8,0.9663026802526392,0.3219758345366764,0.0024388321570608,4i-melanoma-8h-48
857,scgen,trametinib,8,0.9375709554566748,0.4246345756765342,0.0102113965961009,4i-melanoma-8h-48
858,w1ot,trametinib,8,0.9938533163963608,0.1460489400125573,0.002033223595287,4i-melanoma-8h-48
859,w2ot,trametinib,8,0.9767442136781616,0.2465885844897284,0.002440478898527,4i-melanoma-8h-48
860,identity,ixazomib,8,0.0790924174804921,1.1983001737997483,0.0214615034875979,4i-melanoma-8h-48
861,observed,ixazomib,8,0.9854084572719788,0.1501448439641607,0.0020908171421314,4i-melanoma-8h-48
862,scgen,ixazomib,8,0.9486482781504384,0.2981362820113585,0.0202095609339574,4i-melanoma-8h-48
863,w1ot,ixazomib,8,0.8910579933252722,0.5306589718512973,0.0045448150947231,4i-melanoma-8h-48
864,w2ot,ixazomib,8,0.9166899256322733,0.3687197959636284,0.0040228720734633,4i-melanoma-8h-48
865,identity,trametinib,8,0.2464436623544372,1.5896299549059365,0.0522797940867852,4i-melanoma-8h-48
866,observed,trametinib,8,0.9944804613599774,0.13581050412606,0.0019439997806953,4i-melanoma-8h-48
867,scgen,trametinib,8,0.8986983533135988,0.560668607071236,0.0125238497527798,4i-melanoma-8h-48
868,w1ot,trametinib,8,0.9840749048513492,0.2218125562173535,0.002374224857751,4i-melanoma-8h-48
869,w2ot,trametinib,8,0.9945875606881482,0.1687867416970272,0.0022657533715318,4i-melanoma-8h-48
870,identity,sorafenib,8,0.1825067324942421,1.090962186579836,0.0207210717525594,4i-melanoma-8h-48
871,observed,sorafenib,8,0.947262412348,0.3184656539340579,0.0023708925657653,4i-melanoma-8h-48
872,scgen,sorafenib,8,0.932762124993202,0.3249126320102285,0.0097761572794488,4i-melanoma-8h-48
873,w1ot,sorafenib,8,0.942689058636346,0.33321380148863,0.0028536401270418,4i-melanoma-8h-48
874,w2ot,sorafenib,8,0.9590440387367604,0.2463560466531835,0.0027022446310828,4i-melanoma-8h-48
875,identity,ixazomib,8,0.0357673667401885,1.2039435530728777,0.0215842799379763,4i-melanoma-8h-48
876,observed,ixazomib,8,0.991373218922592,0.1107338364002753,0.0022507578932302,4i-melanoma-8h-48
877,scgen,ixazomib,8,0.9067309253474845,0.3829956730592665,0.0175916506879245,4i-melanoma-8h-48
878,w1ot,ixazomib,8,0.96871213946273,0.2115119260122245,0.0025161977194183,4i-melanoma-8h-48
879,w2ot,ixazomib,8,0.964162431443069,0.2519417518664291,0.0026536535541862,4i-melanoma-8h-48
880,identity,cisplatin,8,0.3133260156981041,0.5771889317950961,0.0081887381445888,4i-melanoma-8h-48
881,observed,cisplatin,8,0.957779868096939,0.1501208587579011,0.0022144234989709,4i-melanoma-8h-48
882,scgen,cisplatin,8,0.8151882151101696,0.3551094244272432,0.0098744112325442,4i-melanoma-8h-48
883,w1ot,cisplatin,8,0.6193484866718941,0.4527671547770068,0.0062959524202628,4i-melanoma-8h-48
884,w2ot,cisplatin,8,0.9018737388409778,0.2823501834397464,0.0033606670494314,4i-melanoma-8h-48
885,identity,hydroxyurea,8,0.3577690859671473,0.651871085827888,0.0114551142957487,4i-melanoma-8h-48
886,observed,hydroxyurea,8,0.9383080112054571,0.2004804531879213,0.0023084781315453,4i-melanoma-8h-48
887,scgen,hydroxyurea,8,0.7250123252870968,0.4311946589519255,0.0119460928694627,4i-melanoma-8h-48
888,w1ot,hydroxyurea,8,0.8389926354672234,0.3517556017688167,0.0049806804739181,4i-melanoma-8h-48
889,w2ot,hydroxyurea,8,0.9177291890594343,0.2647581048370516,0.0036390965683895,4i-melanoma-8h-48
890,identity,crizotinib,8,0.0024015746765349,2.56339506658781,0.0547532547396848,4i-melanoma-8h-48
891,observed,crizotinib,8,0.9789089063166796,0.5059070328711641,0.002995133667624,4i-melanoma-8h-48
892,scgen,crizotinib,8,0.9283682784260936,0.8237882288253258,0.0419420899933312,4i-melanoma-8h-48
893,w1ot,crizotinib,8,0.9703862794543412,0.5020491063017155,0.00354271883318,4i-melanoma-8h-48
894,w2ot,crizotinib,8,0.990623321700092,0.4232707353925211,0.0035464655155759,4i-melanoma-8h-48
895,identity,dasatinib,8,2.588472724166131e-07,1.900540540025168,0.0266706523677327,4i-melanoma-8h-48
896,observed,dasatinib,8,0.986688343886457,0.2342626636996198,0.0022292280330425,4i-melanoma-8h-48
897,scgen,dasatinib,8,0.9463823849466168,0.5040929873880634,0.0525858445630072,4i-melanoma-8h-48
898,w1ot,dasatinib,8,0.9107733303969542,0.6000289204260566,0.0058378742724569,4i-melanoma-8h-48
899,w2ot,dasatinib,8,0.9412526343126182,0.4134810342939793,0.0057117196299852,4i-melanoma-8h-48
900,identity,olaparib,8,0.6900347896143884,0.3292167384107861,0.0044120483422524,4i-melanoma-8h-48
901,observed,olaparib,8,0.9233839379863756,0.1462106594615238,0.0020861222165676,4i-melanoma-8h-48
902,scgen,olaparib,8,0.8583220076576797,0.2204782467997978,0.006572380751285,4i-melanoma-8h-48
903,w1ot,olaparib,8,0.8366336434548804,0.2096097368240441,0.0026785447640997,4i-melanoma-8h-48
904,w2ot,olaparib,8,0.880461849607178,0.188340359420341,0.0022446973763149,4i-melanoma-8h-48
905,identity,dasatinib,8,0.0162645399000783,1.868279968080767,0.0271202952129614,4i-melanoma-8h-48
906,observed,dasatinib,8,0.9915798237154614,0.1483264911133861,0.002200820363807,4i-melanoma-8h-48
907,scgen,dasatinib,8,0.9521835813039474,0.3945331470342159,0.0425294731720768,4i-melanoma-8h-48
908,w1ot,dasatinib,8,0.8875703639550132,0.8104418342243563,0.0054177416126699,4i-melanoma-8h-48
909,w2ot,dasatinib,8,0.9733355134037004,0.2917535376390576,0.0053442569235904,4i-melanoma-8h-48
910,identity,vemurafenib,8,0.0741564817698958,1.638287145256884,0.0407550424623503,4i-melanoma-8h-48
911,observed,vemurafenib,8,0.9907471179485322,0.2226522616826511,0.0024141158376369,4i-melanoma-8h-48
912,scgen,vemurafenib,8,0.8904460662546535,0.600665970811439,0.02045569519274,4i-melanoma-8h-48
913,w1ot,vemurafenib,8,0.9795575367154076,0.3075396232808232,0.0031029637662025,4i-melanoma-8h-48
914,w2ot,vemurafenib,8,0.9880154439362552,0.192136718768307,0.0032475860894618,4i-melanoma-8h-48
915,identity,lenalidomide,8,0.7565144136383657,0.3370184564822828,0.0042678031484395,4i-melanoma-8h-48
916,observed,lenalidomide,8,0.9340027444462689,0.1700248754083597,0.0023080159150332,4i-melanoma-8h-48
917,scgen,lenalidomide,8,0.7539759634207477,0.3388708564796623,0.0065480712872713,4i-melanoma-8h-48
918,w1ot,lenalidomide,8,0.8639197571242241,0.2408405192588844,0.0027447611142641,4i-melanoma-8h-48
919,w2ot,lenalidomide,8,0.8023762874021496,0.3044682622550524,0.0032530797470964,4i-melanoma-8h-48
920,identity,trametinib,8,0.2754386440384573,1.5312463551122286,0.0522265853719292,4i-melanoma-8h-48
921,observed,trametinib,8,0.9875508877430949,0.1871359014020206,0.002275759164448,4i-melanoma-8h-48
922,scgen,trametinib,8,0.8835223356742636,0.5641568715239741,0.0135613904189408,4i-melanoma-8h-48
923,w1ot,trametinib,8,0.995190665275188,0.1330790503374067,0.0022696805783202,4i-melanoma-8h-48
924,w2ot,trametinib,8,0.9910852477706058,0.1506817191234012,0.0025990203527198,4i-melanoma-8h-48
925,identity,vemurafenib,8,0.1131481899279545,1.6150072351985094,0.0421658607738151,4i-melanoma-8h-48
926,observed,vemurafenib,8,0.9758711351497532,0.274180992902684,0.0025276874094172,4i-melanoma-8h-48
927,scgen,vemurafenib,8,0.9763777043045768,0.2981338100807613,0.0128304991998322,4i-melanoma-8h-48
928,w1ot,vemurafenib,8,0.9870792329307172,0.2393174631392253,0.0026492486624531,4i-melanoma-8h-48
929,w2ot,vemurafenib,8,0.98714266828903,0.243462374573799,0.003024555817483,4i-melanoma-8h-48
930,identity,trametinib,8,0.3561413860527739,1.4724702074448806,0.0465974638514526,4i-melanoma-8h-48
931,observed,trametinib,8,0.991948497244852,0.1449314264967729,0.0020146424904372,4i-melanoma-8h-48
932,scgen,trametinib,8,0.8929670638941656,0.5338864177194316,0.0122907928946208,4i-melanoma-8h-48
933,w1ot,trametinib,8,0.9834980115369296,0.2568127426245049,0.0033124996305002,4i-melanoma-8h-48
934,w2ot,trametinib,8,0.9949153874293342,0.1218946141089023,0.0033653384004654,4i-melanoma-8h-48
935,identity,mln2480,8,0.3062730374182077,1.223689026598586,0.0305099855653729,4i-melanoma-8h-48
936,observed,mln2480,8,0.9867475478593456,0.155775215043443,0.00203895887728,4i-melanoma-8h-48
937,scgen,mln2480,8,0.9283404123567972,0.3567270114403528,0.0082301525473004,4i-melanoma-8h-48
938,w1ot,mln2480,8,0.990109254722865,0.1969602330426105,0.0024835239486921,4i-melanoma-8h-48
939,w2ot,mln2480,8,0.981980609201067,0.1755972069053849,0.0020783835517763,4i-melanoma-8h-48
940,identity,vemurafenib,8,0.0485054863359855,1.693029240913349,0.0439594550548672,4i-melanoma-8h-48
941,observed,vemurafenib,8,0.967727940465428,0.3489589557682205,0.0024009156521121,4i-melanoma-8h-48
942,scgen,vemurafenib,8,0.9310766779784996,0.5039925207500414,0.0175148289455172,4i-melanoma-8h-48
943,w1ot,vemurafenib,8,0.9688576338636824,0.3764721269101145,0.0033100348159988,4i-melanoma-8h-48
944,w2ot,vemurafenib,8,0.9425457345232156,0.4564951972765402,0.0045263499561976,4i-melanoma-8h-48
945,identity,dacarbazine,8,0.549237206707157,0.4331764424243876,0.0042633114729912,4i-melanoma-8h-48
946,observed,dacarbazine,8,0.9361585528886268,0.1837428828953561,0.0022823046632039,4i-melanoma-8h-48
947,scgen,dacarbazine,8,0.862541559166065,0.2371503321494795,0.0048841545989698,4i-melanoma-8h-48
948,w1ot,dacarbazine,8,0.907928512236282,0.2172708181725666,0.0024119198535411,4i-melanoma-8h-48
949,w2ot,dacarbazine,8,0.9181855089933384,0.2818321550009646,0.0026504540796215,4i-melanoma-8h-48
950,identity,decitabine,8,0.7217763713888031,0.2977084559111645,0.003711421271517,4i-melanoma-8h-48
951,observed,decitabine,8,0.8756653337653294,0.1921188838313943,0.0021057110874311,4i-melanoma-8h-48
952,scgen,decitabine,8,0.830842102692539,0.2321923553393864,0.0064381689386249,4i-melanoma-8h-48
953,w1ot,decitabine,8,0.8572092672774826,0.2078175039586959,0.0024290965400086,4i-melanoma-8h-48
954,w2ot,decitabine,8,0.8430376921718284,0.2254039273919269,0.0026740252624766,4i-melanoma-8h-48
955,identity,cl,8,0.6820820908409588,0.3415357219119888,0.0038268708844791,4i-melanoma-8h-48
956,observed,cl,8,0.9734783211777858,0.1099364177294905,0.0011327291833449,4i-melanoma-8h-48
957,scgen,cl,8,0.8401403947539494,0.2581559077267243,0.006284204230444,4i-melanoma-8h-48
958,w1ot,cl,8,0.9183683365143036,0.1728198250746719,0.0015812431451626,4i-melanoma-8h-48
959,w2ot,cl,8,0.9615033438117788,0.1481880632534153,0.0013822394612045,4i-melanoma-8h-48
960,identity,imatinib,8,0.0055829075834856,1.9279199607539097,0.0387477024431047,4i-melanoma-8h-48
961,observed,imatinib,8,0.9950651685048864,0.182943771344114,0.0022918209746274,4i-melanoma-8h-48
962,scgen,imatinib,8,0.9860742200364488,0.2573693428100413,0.0211895680726506,4i-melanoma-8h-48
963,w1ot,imatinib,8,0.9892600758405762,0.2419820325370678,0.0025856514006643,4i-melanoma-8h-48
964,w2ot,imatinib,8,0.9881774312902816,0.2839252407842081,0.0031422341714141,4i-melanoma-8h-48
965,identity,regorafenib,8,0.0693533403473494,1.488109067949579,0.0353512285587143,4i-melanoma-8h-48
966,observed,regorafenib,8,0.9956785620508026,0.1038890324335591,0.0020524986103891,4i-melanoma-8h-48
967,scgen,regorafenib,8,0.9676883973774728,0.3223710323584813,0.011263128009122,4i-melanoma-8h-48
968,w1ot,regorafenib,8,0.9849590727137184,0.2608087034353462,0.0029701609331316,4i-melanoma-8h-48
969,w2ot,regorafenib,8,0.9444948594264032,0.3716930924116656,0.0050280839414528,4i-melanoma-8h-48
970,identity,sec.abcl,8,0.3600415002441933,3.012660838703208,0.1646009393336021,4i-melanoma-8h-48
971,observed,sec.abcl,8,0.9977784432096178,0.1314874241478971,0.0017906322154754,4i-melanoma-8h-48
972,scgen,sec.abcl,8,0.8812030231458827,0.9175608136977516,0.0517325364193604,4i-melanoma-8h-48
973,w1ot,sec.abcl,8,0.9985648528383568,0.1125531441765387,0.00216151998534,4i-melanoma-8h-48
974,w2ot,sec.abcl,8,0.9982509572303354,0.1318225077551838,0.0048333387849291,4i-melanoma-8h-48
975,identity,hydroxyurea,8,0.409485621603987,0.5983439737000101,0.0084469885022487,4i-melanoma-8h-48
976,observed,hydroxyurea,8,0.9571004228795408,0.1600820404523849,0.0022485189631714,4i-melanoma-8h-48
977,scgen,hydroxyurea,8,0.7403856132244968,0.390386687819331,0.0102810089168444,4i-melanoma-8h-48
978,w1ot,hydroxyurea,8,0.8542632150651248,0.2914161629882428,0.0037999265480491,4i-melanoma-8h-48
979,w2ot,hydroxyurea,8,0.9660739681026476,0.1540588386657013,0.0030718599730243,4i-melanoma-8h-48
980,identity,crizotinib,8,0.0043250513647739,2.973663798675497,0.0676192213994461,4i-melanoma-8h-48
981,observed,crizotinib,8,0.9968432038568804,0.2022608199822566,0.002241505787449,4i-melanoma-8h-48
982,scgen,crizotinib,8,0.9154238425568112,0.8074123018443816,0.0457084908939515,4i-melanoma-8h-48
983,w1ot,crizotinib,8,0.9912341479270202,0.427457507230689,0.0040924782319452,4i-melanoma-8h-48
984,w2ot,crizotinib,8,0.9910308487083176,0.2620677359135253,0.0042505420946396,4i-melanoma-8h-48
985,identity,dexamethasone,8,0.6403401042447046,0.7413150741712295,0.0148576236518054,4i-melanoma-8h-48
986,observed,dexamethasone,8,0.987566425513596,0.1273969876837029,0.0020049654053518,4i-melanoma-8h-48
987,scgen,dexamethasone,8,0.8769387246981174,0.3905839065863032,0.0115921323554433,4i-melanoma-8h-48
988,w1ot,dexamethasone,8,0.9103472395461358,0.361138541577792,0.0044127424619368,4i-melanoma-8h-48
989,w2ot,dexamethasone,8,0.9723172088808,0.2018796290509562,0.0034677604310584,4i-melanoma-8h-48
990,identity,ixazomib,8,0.0429573216331251,1.2772017823162738,0.0242933047942907,4i-melanoma-8h-48
991,observed,ixazomib,8,0.9896239829888248,0.1504786448651038,0.0020732074292067,4i-melanoma-8h-48
992,scgen,ixazomib,8,0.8716135510079652,0.4506037775294059,0.0196237333874844,4i-melanoma-8h-48
993,w1ot,ixazomib,8,0.95895683976203,0.3626627980929027,0.003574155010404,4i-melanoma-8h-48
994,w2ot,ixazomib,8,0.9582320162907162,0.314096425237821,0.0030067933345622,4i-melanoma-8h-48
995,identity,mln2480,8,0.2277041470257309,1.1933433957485533,0.030965370552026,4i-melanoma-8h-48
996,observed,mln2480,8,0.9884269116122926,0.1465182482268367,0.0020465267929536,4i-melanoma-8h-48
997,scgen,mln2480,8,0.935087331412112,0.3448395639821561,0.0112772779445803,4i-melanoma-8h-48
998,w1ot,mln2480,8,0.9735705003646232,0.2454635790705108,0.0037251929625635,4i-melanoma-8h-48
999,w2ot,mln2480,8,0.9807804683009992,0.2174802950587913,0.0039569900298157,4i-melanoma-8h-48
1000,identity,paclitaxel,8,1.5636803876306237e-05,2.361889183082788,0.0507793903618284,4i-melanoma-8h-48
1001,observed,paclitaxel,8,0.996973570833216,0.2015036054623405,0.0021568003361148,4i-melanoma-8h-48
1002,scgen,paclitaxel,8,0.949929640795086,0.4879444132059555,0.036455740369575,4i-melanoma-8h-48
1003,w1ot,paclitaxel,8,0.9637958717423164,0.5475167375565786,0.0041593820656262,4i-melanoma-8h-48
1004,w2ot,paclitaxel,8,0.9850395104027132,0.3052795580274688,0.0032051366951388,4i-melanoma-8h-48
1005,identity,everolimus,8,0.2061443762079922,1.1286470165430709,0.01816528877703,4i-melanoma-8h-48
1006,observed,everolimus,8,0.97412152895536,0.235404069696799,0.0026865507319587,4i-melanoma-8h-48
1007,scgen,everolimus,8,0.921426643875072,0.3839821484161353,0.0152447194474993,4i-melanoma-8h-48
1008,w1ot,everolimus,8,0.9311279733126916,0.5268884911016924,0.0054145231155979,4i-melanoma-8h-48
1009,w2ot,everolimus,8,0.960993904566014,0.2827849196645454,0.0034839672831758,4i-melanoma-8h-48
1010,identity,dasatinib,8,0.027753170057269,1.75290287216595,0.0267408068391323,4i-melanoma-8h-48
1011,observed,dasatinib,8,0.974112461389658,0.2934129468752266,0.0031021449049469,4i-melanoma-8h-48
1012,scgen,dasatinib,8,0.9211852390478084,0.4469999346838206,0.0438908217205951,4i-melanoma-8h-48
1013,w1ot,dasatinib,8,0.972778775831295,0.4634388280646975,0.0040010159125193,4i-melanoma-8h-48
1014,w2ot,dasatinib,8,0.9543155282824012,0.4680862566610826,0.0086996662273599,4i-melanoma-8h-48
1015,identity,palbociclib,8,0.7495785599883941,0.4453893596987036,0.0059071729521613,4i-melanoma-8h-48
1016,observed,palbociclib,8,0.9110809767886217,0.2432776715874631,0.0023333169305212,4i-melanoma-8h-48
1017,scgen,palbociclib,8,0.6606588791423721,0.5033716487174992,0.0073340191169147,4i-melanoma-8h-48
1018,w1ot,palbociclib,8,0.8335752850237754,0.3751383951555258,0.0040821407814005,4i-melanoma-8h-48
1019,w2ot,palbociclib,8,0.7085888701324833,0.4630158869869465,0.0040851185780464,4i-melanoma-8h-48
1020,identity,dacarbazine,8,0.6125508761904691,0.3713328992651551,0.0041774300662649,4i-melanoma-8h-48
1021,observed,dacarbazine,8,0.946687733685204,0.1403019407009135,0.0022160113716239,4i-melanoma-8h-48
1022,scgen,dacarbazine,8,0.8293827828517044,0.2532417415792441,0.0044355713917673,4i-melanoma-8h-48
1023,w1ot,dacarbazine,8,0.8830548140830443,0.2357468171904879,0.0025184250656393,4i-melanoma-8h-48
1024,w2ot,dacarbazine,8,0.7143491133764573,0.325439071360318,0.002982832104481,4i-melanoma-8h-48
1025,identity,vemurafenib,8,0.0561072664216705,1.6732451341698795,0.0427367423940654,4i-melanoma-8h-48
1026,observed,vemurafenib,8,0.9755166484643611,0.3256560535464123,0.0025957959346748,4i-melanoma-8h-48
1027,scgen,vemurafenib,8,0.9445444004453718,0.431666785126123,0.0208709602799455,4i-melanoma-8h-48
1028,w1ot,vemurafenib,8,0.953222396630548,0.4483370900159308,0.0042432969138641,4i-melanoma-8h-48
1029,w2ot,vemurafenib,8,0.9593998753403572,0.3513960836970079,0.0040214517195366,4i-melanoma-8h-48
1030,identity,dexamethasone,8,0.627529321368469,0.7470652919150838,0.0163197871886426,4i-melanoma-8h-48
1031,observed,dexamethasone,8,0.9811932116384388,0.146503651978345,0.0020618232912228,4i-melanoma-8h-48
1032,scgen,dexamethasone,8,0.8074773411593821,0.4598636005787435,0.0157464303829782,4i-melanoma-8h-48
1033,w1ot,dexamethasone,8,0.9642340374791936,0.3181626024896529,0.004817657406334,4i-melanoma-8h-48
1034,w2ot,dexamethasone,8,0.948688296814702,0.261310252438462,0.0033820929504497,4i-melanoma-8h-48
1035,identity,temozolomide,8,0.325316091221044,0.6518544222524006,0.0085434826057193,4i-melanoma-8h-48
1036,observed,temozolomide,8,0.9649320118003916,0.1479205016235194,0.0020444978486939,4i-melanoma-8h-48
1037,scgen,temozolomide,8,0.8993956281757763,0.2551742391410864,0.0048882152610999,4i-melanoma-8h-48
1038,w1ot,temozolomide,8,0.8617274828660382,0.3620548975032558,0.003141954523871,4i-melanoma-8h-48
1039,w2ot,temozolomide,8,0.9053504176399566,0.2508022024442625,0.002700110406579,4i-melanoma-8h-48
1040,identity,regorafenib,8,0.1005329055362041,1.4543266515276403,0.0360174638107602,4i-melanoma-8h-48
1041,observed,regorafenib,8,0.9963691757080612,0.1038216050405373,0.0020215830729144,4i-melanoma-8h-48
1042,scgen,regorafenib,8,0.956176919047842,0.3222620616715297,0.0105787768346072,4i-melanoma-8h-48
1043,w1ot,regorafenib,8,0.9895712159435202,0.1913222577822955,0.0024628540190405,4i-melanoma-8h-48
1044,w2ot,regorafenib,8,0.9666932777483536,0.383074341461136,0.0046663515606586,4i-melanoma-8h-48
1045,identity,trametinib,8,0.2299314457267202,1.460413324912032,0.0435796686475698,4i-melanoma-8h-48
1046,observed,trametinib,8,0.9796747062853022,0.2327593563322295,0.0020595497279892,4i-melanoma-8h-48
1047,scgen,trametinib,8,0.9526223009464486,0.3998963200089646,0.0090040204896033,4i-melanoma-8h-48
1048,w1ot,trametinib,8,0.9813773064743568,0.2027002862968655,0.0023878201551435,4i-melanoma-8h-48
1049,w2ot,trametinib,8,0.9863858432446692,0.1735112543618266,0.0024518825044996,4i-melanoma-8h-48
1050,identity,trametinib,8,0.3096606696327463,1.5015381662371072,0.050045808527121,4i-melanoma-8h-48
