model,perturbation,latent_dim,cell_r2,cell_l2,cell_mmd,cell_wasserstein,dataset_name
scgen,pomalidomide,8,0.8335297375035382,0.6778197392256896,0.033212106266545,2.2809146505359443,4i-melanoma-8h-48
w1ot,pomalidomide,8,0.9277911482010984,0.4384816533454404,0.0039097619226991,2.13190187347741,4i-melanoma-8h-48
w2ot,pomalidomide,8,0.9499680640334036,0.36477950973673,0.0039300632471297,2.127367605516774,4i-melanoma-8h-48
identity,everolimus,8,0.3757209734435262,0.8889450718565778,0.013566893754004,2.043463229466865,4i-melanoma-8h-48
observed,everolimus,8,0.9671261814439338,0.2851222710957236,0.0024234088284516,1.72143589760511,4i-melanoma-8h-48
scgen,everolimus,8,0.9284541492306684,0.3848617332210119,0.0172719269426995,1.8251804975769392,4i-melanoma-8h-48
w1ot,everolimus,8,0.9618758314713004,0.2280277348698492,0.0031697718141086,1.7700209554677582,4i-melanoma-8h-48
w2ot,everolimus,8,0.9722919762579648,0.2552045955870031,0.0033340831946859,1.7119015798451716,4i-melanoma-8h-48
identity,regorafenib,8,0.1205364091888663,1.3967220539941927,0.0353228040154071,2.2967897681846896,4i-melanoma-8h-48
observed,regorafenib,8,0.9929535634778428,0.1250318302934957,0.0019243544436545,1.5966518390285445,4i-melanoma-8h-48
scgen,regorafenib,8,0.9604670342184328,0.2961811312071868,0.0112407351350362,1.7344407148542231,4i-melanoma-8h-48
w1ot,regorafenib,8,0.9906845245557224,0.1509453229624563,0.0024939947663256,1.6780150040124306,4i-melanoma-8h-48
w2ot,regorafenib,8,0.988772449573516,0.1856983360183028,0.0032115109958846,1.680041406310793,4i-melanoma-8h-48
identity,panobinostat,8,0.4771673304869851,0.8189784896072624,0.0182724900022286,2.0624853755715407,4i-melanoma-8h-48
observed,panobinostat,8,0.9891497938224518,0.1117112594853046,0.0020092752683515,1.5906243457100395,4i-melanoma-8h-48
scgen,panobinostat,8,0.826612058075763,0.4333258068264914,0.0121825444860346,1.7731719644991228,4i-melanoma-8h-48
w1ot,panobinostat,8,0.9410333498948864,0.2737899365147392,0.0030471561314139,1.6683682909769315,4i-melanoma-8h-48
w2ot,panobinostat,8,0.94265831326671,0.2797832476260885,0.0065711450551727,1.6658970982841224,4i-melanoma-8h-48
identity,olaparib,8,0.5776633452166839,0.3673121515799226,0.0042400180573438,1.7467590247236031,4i-melanoma-8h-48
observed,olaparib,8,0.9300215671381018,0.146222538176323,0.0019251731223651,1.7450879750029844,4i-melanoma-8h-48
scgen,olaparib,8,0.8874021886120316,0.1853329140161894,0.0046951638773488,1.5750903313972937,4i-melanoma-8h-48
w1ot,olaparib,8,0.878321062749704,0.2014951577701691,0.0023313935376573,1.7112132361723456,4i-melanoma-8h-48
w2ot,olaparib,8,0.7972396243864299,0.2388425099238385,0.0025519873836763,1.7283152385548717,4i-melanoma-8h-48
identity,staurosporine,8,0.0042079823156262,4.901671288193112,0.1721968835777617,5.822712328026374,4i-melanoma-8h-48
observed,staurosporine,8,0.9973324848300412,0.2418866002981786,0.0026628886560553,2.244865881100098,4i-melanoma-8h-48
scgen,staurosporine,8,0.9924240906794416,0.4253708806586933,0.0491431488506508,3.149116649262219,4i-melanoma-8h-48
w1ot,staurosporine,8,0.9963288988817824,0.3749485293074514,0.0040093404756927,2.577891785351043,4i-melanoma-8h-48
w2ot,staurosporine,8,0.9983714402482164,0.1946901323814756,0.0068293184782322,2.457610018100068,4i-melanoma-8h-48
identity,ixazomib,8,0.0012589400530851,1.8986885475701416,0.0412822838468032,2.9007909981236004,4i-melanoma-8h-48
observed,ixazomib,8,0.9898122521077836,0.169619350314336,0.0021687816985247,2.070269002081485,4i-melanoma-8h-48
scgen,ixazomib,8,0.8993909046006882,0.5272024144720596,0.0300024596562525,2.2771209537453063,4i-melanoma-8h-48
w1ot,ixazomib,8,0.9727893526642268,0.4749564461333883,0.0048310682252052,2.2288190297677715,4i-melanoma-8h-48
w2ot,ixazomib,8,0.992489432035656,0.1643953433984038,0.0037918917547074,2.074456063959062,4i-melanoma-8h-48
identity,pomalidomide,8,0.0232313718931167,1.8988004404428855,0.046923406481042,2.930629886320902,4i-melanoma-8h-48
observed,pomalidomide,8,0.991289316112228,0.146058364539196,0.0022778843605225,2.0029016867936646,4i-melanoma-8h-48
scgen,pomalidomide,8,0.8315583021826525,0.7096912251052585,0.0264735266394399,2.272101914028585,4i-melanoma-8h-48
w1ot,pomalidomide,8,0.9818868458982848,0.3723687555332763,0.0039763856580282,2.090199337974463,4i-melanoma-8h-48
w2ot,pomalidomide,8,0.9849802286589662,0.1919369430222358,0.0043741316960221,2.018335177738406,4i-melanoma-8h-48
identity,panobinostat,8,0.5460643205127519,0.9489903541276974,0.020012283812925,2.182068534503218,4i-melanoma-8h-48
observed,panobinostat,8,0.9792653273341532,0.1813021176491908,0.002283951654641,1.604673359902562,4i-melanoma-8h-48
scgen,panobinostat,8,0.6808298570933752,0.6510620543640961,0.013995486832932,1.9390940267594972,4i-melanoma-8h-48
w1ot,panobinostat,8,0.9641340535740084,0.3174912178460105,0.0038369876868514,1.7479205813041856,4i-melanoma-8h-48
w2ot,panobinostat,8,0.9687466595523668,0.2231769543546845,0.0043393707807621,1.6986474842401087,4i-melanoma-8h-48
identity,erlotinib,8,0.5994082379290557,0.4871816915026259,0.0066286985282101,1.85604550741592,4i-melanoma-8h-48
observed,erlotinib,8,0.9745544510375193,0.1258934990394995,0.0021839046054136,1.7286981517246305,4i-melanoma-8h-48
scgen,erlotinib,8,0.8870145417083317,0.2755824916385945,0.0094315956641386,1.6832788057571235,4i-melanoma-8h-48
w1ot,erlotinib,8,0.9107837523606616,0.2600823058156586,0.0026531588866916,1.773422599026546,4i-melanoma-8h-48
w2ot,erlotinib,8,0.9249795628729292,0.2697908580472534,0.0032686008058694,1.7351582497172866,4i-melanoma-8h-48
identity,midostaurin,8,0.5680054001597941,0.9017253084623228,0.0201025059514009,2.0420085704229374,4i-melanoma-8h-48
observed,midostaurin,8,0.9819758809556632,0.1736101535944272,0.0019873120694398,1.6120909991465786,4i-melanoma-8h-48
scgen,midostaurin,8,0.88966718628529,0.4346719149079657,0.0077422564647697,1.7078393925195612,4i-melanoma-8h-48
w1ot,midostaurin,8,0.9806861095350864,0.3321996502218904,0.0039700926378723,1.745841308875511,4i-melanoma-8h-48
w2ot,midostaurin,8,0.9787186109305244,0.1990329955042032,0.0025388161761202,1.6612625085858037,4i-melanoma-8h-48
identity,dasatinib,8,0.0186614749872961,1.803022835273412,0.0255713362287784,2.936199758613094,4i-melanoma-8h-48
observed,dasatinib,8,0.9877182061890164,0.2548295530334626,0.0024343163120856,2.088366262070534,4i-melanoma-8h-48
scgen,dasatinib,8,0.8923812908991308,0.6132709899554756,0.0489491379576646,2.7029305311089007,4i-melanoma-8h-48
w1ot,dasatinib,8,0.9773294364512594,0.4750117485033549,0.0048441999885564,2.216102593221479,4i-melanoma-8h-48
w2ot,dasatinib,8,0.9763377257056556,0.4198154037176625,0.0056824837448279,2.13817514702135,4i-melanoma-8h-48
identity,paclitaxel,8,0.0032523407432803,2.5521500946587388,0.0558733370989965,3.3796009897152115,4i-melanoma-8h-48
observed,paclitaxel,8,0.9937266275763724,0.2417252292786139,0.0025060175048485,2.0588912539147857,4i-melanoma-8h-48
scgen,paclitaxel,8,0.9379751348235608,0.5685368320218784,0.0330540413461372,2.386525217780933,4i-melanoma-8h-48
w1ot,paclitaxel,8,0.9878684043133472,0.5517581477823563,0.0037167883103847,2.256741604420188,4i-melanoma-8h-48
w2ot,paclitaxel,8,0.9831256515752332,0.3230551065931533,0.0033059810078314,2.1353623255672924,4i-melanoma-8h-48
identity,melphalan,8,0.5952599765115147,0.3834973841969729,0.0045290006590618,1.722766058793905,4i-melanoma-8h-48
observed,melphalan,8,0.9227769216245498,0.1642015377937758,0.0023267283188747,1.669291233953676,4i-melanoma-8h-48
scgen,melphalan,8,0.756814096722019,0.2726303948261773,0.0071942137394748,1.5624049151476769,4i-melanoma-8h-48
w1ot,melphalan,8,0.691913181701944,0.3244938962163501,0.003060062776715,1.7318942526324357,4i-melanoma-8h-48
w2ot,melphalan,8,0.6547834008426373,0.351088430160292,0.003898515276861,1.6906078303795966,4i-melanoma-8h-48
identity,panobinostat,8,0.4995969824916696,0.8491560058591496,0.0189064703526966,2.10046714595282,4i-melanoma-8h-48
observed,panobinostat,8,0.9910972104566732,0.1127483184642153,0.0020635390303462,1.5967720541475572,4i-melanoma-8h-48
scgen,panobinostat,8,0.8897187994234428,0.3693657194369787,0.0143109378361046,1.7782187086791872,4i-melanoma-8h-48
w1ot,panobinostat,8,0.9692328266849408,0.1989952318429113,0.0029524665206352,1.6860790290458565,4i-melanoma-8h-48
w2ot,panobinostat,8,0.9676490308216168,0.196745007018372,0.0046029940440418,1.6517558589707602,4i-melanoma-8h-48
identity,ulixertinib,8,0.2933071944023494,1.710098593758405,0.0540903111690021,2.557878492689972,4i-melanoma-8h-48
observed,ulixertinib,8,0.9906107562707392,0.1934841195515206,0.0021608752943698,1.5921182891274164,4i-melanoma-8h-48
scgen,ulixertinib,8,0.9499522091597395,0.4305773350003319,0.0128953946486198,1.739542894642346,4i-melanoma-8h-48
w1ot,ulixertinib,8,0.9886402853609638,0.2946290649663597,0.0034237623191712,1.7111378684079177,4i-melanoma-8h-48
w2ot,ulixertinib,8,0.9894991195046028,0.2274598078587269,0.0027513344406543,1.6075112968511645,4i-melanoma-8h-48
identity,erlotinib,8,0.6730716409431787,0.4584860827563971,0.0065533473453575,1.820811956535124,4i-melanoma-8h-48
observed,erlotinib,8,0.9582546139259412,0.1614556541335476,0.0024642145937936,1.725693408761392,4i-melanoma-8h-48
scgen,erlotinib,8,0.8794411962211103,0.2807244315481195,0.0080398434544689,1.6484813991007583,4i-melanoma-8h-48
w1ot,erlotinib,8,0.941934439455812,0.222942738136153,0.0028431794370246,1.7569039441469592,4i-melanoma-8h-48
w2ot,erlotinib,8,0.913681145828299,0.2274148916003442,0.0028740992914931,1.7193637560700614,4i-melanoma-8h-48
identity,ixazomib,8,0.0151708973502256,1.308207779554905,0.0230373108507176,2.3391055489947394,4i-melanoma-8h-48
observed,ixazomib,8,0.9674593539812966,0.2300929200128123,0.0024143314536271,1.8433680924139964,4i-melanoma-8h-48
scgen,ixazomib,8,0.8569645866820103,0.5082753872901755,0.0216634566835774,2.023603583615561,4i-melanoma-8h-48
w1ot,ixazomib,8,0.8909504907056532,0.5163315386192114,0.0046234637396208,1.9731613585739811,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9264626176874344,0.3468890492138204,0.0032312979104199,1.8627198293664,4i-melanoma-8h-48
identity,trametinib,8,0.3373072962713631,1.4603307242301828,0.0471618778357692,2.3252347841156844,4i-melanoma-8h-48
observed,trametinib,8,0.973512179032428,0.2784013985317103,0.0022346494962924,1.5039780743531803,4i-melanoma-8h-48
scgen,trametinib,8,0.867043898642497,0.5983549071889959,0.0142051382554909,1.8054143281885104,4i-melanoma-8h-48
w1ot,trametinib,8,0.9905796353627866,0.2200604513777289,0.003221336399441,1.536416618205148,4i-melanoma-8h-48
w2ot,trametinib,8,0.9853196448253604,0.20992373395466,0.0039487277939678,1.5076797885933713,4i-melanoma-8h-48
identity,dabrafenib,8,0.6843393105067659,0.6547036953094824,0.0085679344508897,1.790625277498915,4i-melanoma-8h-48
observed,dabrafenib,8,0.9348494217991022,0.2775795695452041,0.0023484831709558,1.6178595949332046,4i-melanoma-8h-48
scgen,dabrafenib,8,0.7901245622163914,0.43481048366129,0.0078299344685926,1.6306998304006224,4i-melanoma-8h-48
w1ot,dabrafenib,8,0.960655904144135,0.2770371546893542,0.0025921724652401,1.6118727965174977,4i-melanoma-8h-48
w2ot,dabrafenib,8,0.953060072269532,0.2197527685884498,0.0023822028328134,1.5308414757297508,4i-melanoma-8h-48
identity,cisplatin,8,0.5737792071104051,0.3989387155952467,0.0043699712032154,1.716814133081241,4i-melanoma-8h-48
observed,cisplatin,8,0.7586540468544155,0.3255453842313404,0.0024274444641135,1.7217585648875309,4i-melanoma-8h-48
scgen,cisplatin,8,0.8516542425760745,0.2626497814292952,0.0052497244312055,1.5388835252371813,4i-melanoma-8h-48
w1ot,cisplatin,8,0.7284676338578119,0.3332045998478927,0.0030814057358678,1.751341677196861,4i-melanoma-8h-48
w2ot,cisplatin,8,0.8203300333324679,0.2684295669688031,0.0026594641897099,1.7612657447205684,4i-melanoma-8h-48
identity,dabrafenib,8,0.6032468325245635,0.6374709730492295,0.009394414429703,1.7895786561598537,4i-melanoma-8h-48
observed,dabrafenib,8,0.9623592743020368,0.2088036127809282,0.0021320968731293,1.539401298677514,4i-melanoma-8h-48
scgen,dabrafenib,8,0.8771411920475697,0.3319819038465396,0.0073147506673186,1.5680890308147974,4i-melanoma-8h-48
w1ot,dabrafenib,8,0.983688350422521,0.1551542157444412,0.0022316330832095,1.5863570271160738,4i-melanoma-8h-48
w2ot,dabrafenib,8,0.9610849340583478,0.220357569925446,0.0031242651452559,1.5508371448604052,4i-melanoma-8h-48
identity,paclitaxel,8,0.0039236156496105,2.1057421070734987,0.0427785149435491,2.956334401510252,4i-melanoma-8h-48
observed,paclitaxel,8,0.9763070112855204,0.5288412969195738,0.0035230214664137,2.119327110392454,4i-melanoma-8h-48
scgen,paclitaxel,8,0.945534724631027,0.5983752382278751,0.0333428079129449,2.2685825701640927,4i-melanoma-8h-48
w1ot,paclitaxel,8,0.9771557511912512,0.3291031661340556,0.0039639174522073,2.122491862426514,4i-melanoma-8h-48
w2ot,paclitaxel,8,0.9715096028611656,0.4034685532911794,0.0037167682113018,2.124401590694202,4i-melanoma-8h-48
identity,everolimus,8,0.3094640732648536,0.9725265763027606,0.0134436600566867,2.054801957638971,4i-melanoma-8h-48
observed,everolimus,8,0.974617081166922,0.1943902797889613,0.0021793854913006,1.6949089060195286,4i-melanoma-8h-48
scgen,everolimus,8,0.943332273209042,0.305085283011652,0.0148766171139826,1.8525957365866532,4i-melanoma-8h-48
w1ot,everolimus,8,0.9437834834804496,0.344841808879165,0.003337307164536,1.7760739915091144,4i-melanoma-8h-48
w2ot,everolimus,8,0.9873525265429556,0.1378379940254244,0.0026744686129595,1.728436039409981,4i-melanoma-8h-48
identity,midostaurin,8,0.5162374805539462,0.9125865067134624,0.0179184952851039,2.056879046439936,4i-melanoma-8h-48
observed,midostaurin,8,0.9568519868005436,0.2651624526464129,0.0023021339543031,1.6625014963656333,4i-melanoma-8h-48
scgen,midostaurin,8,0.7327966437942836,0.633428433520654,0.0108291347330587,1.8306446064344075,4i-melanoma-8h-48
w1ot,midostaurin,8,0.9557004432045078,0.2647562546718645,0.0027118968552206,1.7472054416260798,4i-melanoma-8h-48
w2ot,midostaurin,8,0.9697913874202456,0.2138560528033728,0.003176311028527,1.631850572741664,4i-melanoma-8h-48
identity,trametinib,8,0.2368231780483879,1.4739407031313607,0.0444804649977707,2.321277329389627,4i-melanoma-8h-48
observed,trametinib,8,0.9922916729187812,0.1308641456723422,0.0019511480169366,1.503689191827742,4i-melanoma-8h-48
scgen,trametinib,8,0.7874068852730893,0.700281331453841,0.0118253712850397,1.7529280746161735,4i-melanoma-8h-48
w1ot,trametinib,8,0.9872490811128464,0.17806089934763,0.0023173782838128,1.5783263852819227,4i-melanoma-8h-48
w2ot,trametinib,8,0.9961898546562884,0.1101675699660171,0.0022468714783501,1.4897992087780771,4i-melanoma-8h-48
identity,cisplatin,8,0.6283396220886991,0.4055589102163575,0.0049672417268141,1.7471934851955015,4i-melanoma-8h-48
observed,cisplatin,8,0.8779704049076767,0.2451892042245215,0.0021951177385095,1.680354066522732,4i-melanoma-8h-48
scgen,cisplatin,8,0.9024316699022936,0.2121675532444593,0.0058330947026031,1.5999847484982768,4i-melanoma-8h-48
w1ot,cisplatin,8,0.9257774824507002,0.1886062700596968,0.0025407500255309,1.725592902224262,4i-melanoma-8h-48
w2ot,cisplatin,8,0.8801506666512778,0.2582385867878933,0.0026067022207372,1.7142597136788364,4i-melanoma-8h-48
identity,lenalidomide,8,0.7923415917869007,0.3006858541362404,0.0041451353703747,1.6386707028240837,4i-melanoma-8h-48
observed,lenalidomide,8,0.8903841901835685,0.2421287035380434,0.0029784226631335,1.6374591376845038,4i-melanoma-8h-48
scgen,lenalidomide,8,0.8674694218090261,0.2400523275384557,0.005536409811427,1.5251955022502155,4i-melanoma-8h-48
w1ot,lenalidomide,8,0.8453486871155884,0.2966328454505891,0.0034723346078477,1.6643003349469294,4i-melanoma-8h-48
w2ot,lenalidomide,8,0.814695329475181,0.3289077088259003,0.0040008636733222,1.6255537136156455,4i-melanoma-8h-48
identity,dacarbazine,8,0.5699324507149689,0.4001825321355395,0.0043564037166149,1.7061551845804064,4i-melanoma-8h-48
observed,dacarbazine,8,0.8148586140225759,0.2562877542032966,0.0023975456632908,1.6467255558610785,4i-melanoma-8h-48
scgen,dacarbazine,8,0.5875991424026209,0.4159576696617452,0.0062586083968287,1.5786243387359935,4i-melanoma-8h-48
w1ot,dacarbazine,8,0.7584631402546214,0.2969446950664137,0.0028081072826007,1.687259981369575,4i-melanoma-8h-48
w2ot,dacarbazine,8,0.90150742829664,0.2112408855455153,0.0028975403689329,1.652381860330553,4i-melanoma-8h-48
identity,trametinib,8,0.2138540527201394,1.5345815170603612,0.046720339299865,2.3198161457105817,4i-melanoma-8h-48
observed,trametinib,8,0.994660006358969,0.1165239346335596,0.0019973930143443,1.4833115368455212,4i-melanoma-8h-48
scgen,trametinib,8,0.968923142179434,0.3936748039752449,0.0087985815306529,1.5839030200198658,4i-melanoma-8h-48
w1ot,trametinib,8,0.981507651285449,0.2180246244487844,0.0025128518951787,1.5627873428239998,4i-melanoma-8h-48
w2ot,trametinib,8,0.9894526944618184,0.1612227218717982,0.0026426982744508,1.454897457130696,4i-melanoma-8h-48
identity,trametinib,8,0.4082714157258944,1.4584555801494588,0.0472802651776492,2.237354728220113,4i-melanoma-8h-48
observed,trametinib,8,0.9663026802526392,0.3219758345366764,0.0024388321570608,1.521273142687486,4i-melanoma-8h-48
scgen,trametinib,8,0.9375709554566748,0.4246345756765342,0.0102113965961009,1.596323055348172,4i-melanoma-8h-48
w1ot,trametinib,8,0.9938533163963608,0.1460489400125573,0.002033223595287,1.4827383495677586,4i-melanoma-8h-48
w2ot,trametinib,8,0.9767442136781616,0.2465885844897284,0.002440478898527,1.4696835888986568,4i-melanoma-8h-48
identity,ixazomib,8,0.0790924174804921,1.1983001737997483,0.0214615034875979,2.2173717232155337,4i-melanoma-8h-48
observed,ixazomib,8,0.9854084572719788,0.1501448439641607,0.0020908171421314,1.830101213208405,4i-melanoma-8h-48
scgen,ixazomib,8,0.9486482781504384,0.2981362820113585,0.0202095609339574,1.906776841950704,4i-melanoma-8h-48
w1ot,ixazomib,8,0.8910579933252722,0.5306589718512973,0.0045448150947231,1.9117671604815407,4i-melanoma-8h-48
w2ot,ixazomib,8,0.9166899256322733,0.3687197959636284,0.0040228720734633,1.818469622123288,4i-melanoma-8h-48
identity,trametinib,8,0.2464436623544372,1.5896299549059365,0.0522797940867852,2.3902145295107533,4i-melanoma-8h-48
observed,trametinib,8,0.9944804613599774,0.13581050412606,0.0019439997806953,1.421425812308826,4i-melanoma-8h-48
scgen,trametinib,8,0.8986983533135988,0.560668607071236,0.0125238497527798,1.675538899526161,4i-melanoma-8h-48
w1ot,trametinib,8,0.9840749048513492,0.2218125562173535,0.002374224857751,1.51418332124393,4i-melanoma-8h-48
w2ot,trametinib,8,0.9945875606881482,0.1687867416970272,0.0022657533715318,1.4433612724773974,4i-melanoma-8h-48
identity,sorafenib,8,0.1825067324942421,1.090962186579836,0.0207210717525594,2.118757361326327,4i-melanoma-8h-48
observed,sorafenib,8,0.947262412348,0.3184656539340579,0.0023708925657653,1.6696438073678008,4i-melanoma-8h-48
scgen,sorafenib,8,0.932762124993202,0.3249126320102285,0.0097761572794488,1.7025587330491767,4i-melanoma-8h-48
w1ot,sorafenib,8,0.942689058636346,0.33321380148863,0.0028536401270418,1.7231459519839447,4i-melanoma-8h-48
w2ot,sorafenib,8,0.9590440387367604,0.2463560466531835,0.0027022446310828,1.6485110142210324,4i-melanoma-8h-48
identity,ixazomib,8,0.0357673667401885,1.2039435530728777,0.0215842799379763,2.2643089114708888,4i-melanoma-8h-48
observed,ixazomib,8,0.991373218922592,0.1107338364002753,0.0022507578932302,1.827267061128781,4i-melanoma-8h-48
scgen,ixazomib,8,0.9067309253474845,0.3829956730592665,0.0175916506879245,1.873573285638599,4i-melanoma-8h-48
w1ot,ixazomib,8,0.96871213946273,0.2115119260122245,0.0025161977194183,1.889938947199557,4i-melanoma-8h-48
w2ot,ixazomib,8,0.964162431443069,0.2519417518664291,0.0026536535541862,1.8605784558988316,4i-melanoma-8h-48
identity,cisplatin,8,0.3133260156981041,0.5771889317950961,0.0081887381445888,1.8721711947168789,4i-melanoma-8h-48
observed,cisplatin,8,0.957779868096939,0.1501208587579011,0.0022144234989709,1.756625321133034,4i-melanoma-8h-48
scgen,cisplatin,8,0.8151882151101696,0.3551094244272432,0.0098744112325442,1.6712069622343622,4i-melanoma-8h-48
w1ot,cisplatin,8,0.6193484866718941,0.4527671547770068,0.0062959524202628,1.8341203130768609,4i-melanoma-8h-48
w2ot,cisplatin,8,0.9018737388409778,0.2823501834397464,0.0033606670494314,1.7559764752249138,4i-melanoma-8h-48
identity,hydroxyurea,8,0.3577690859671473,0.651871085827888,0.0114551142957487,1.9292724021243248,4i-melanoma-8h-48
observed,hydroxyurea,8,0.9383080112054571,0.2004804531879213,0.0023084781315453,1.7573013926235306,4i-melanoma-8h-48
scgen,hydroxyurea,8,0.7250123252870968,0.4311946589519255,0.0119460928694627,1.7505169586572928,4i-melanoma-8h-48
w1ot,hydroxyurea,8,0.8389926354672234,0.3517556017688167,0.0049806804739181,1.8320482859480949,4i-melanoma-8h-48
w2ot,hydroxyurea,8,0.9177291890594343,0.2647581048370516,0.0036390965683895,1.809411725550904,4i-melanoma-8h-48
identity,crizotinib,8,0.0024015746765349,2.56339506658781,0.0547532547396848,3.411805061299669,4i-melanoma-8h-48
observed,crizotinib,8,0.9789089063166796,0.5059070328711641,0.002995133667624,2.067251549125196,4i-melanoma-8h-48
scgen,crizotinib,8,0.9283682784260936,0.8237882288253258,0.0419420899933312,2.6055454202975814,4i-melanoma-8h-48
w1ot,crizotinib,8,0.9703862794543412,0.5020491063017155,0.00354271883318,2.295600340756356,4i-melanoma-8h-48
w2ot,crizotinib,8,0.990623321700092,0.4232707353925211,0.0035464655155759,2.089566340783984,4i-melanoma-8h-48
identity,dasatinib,8,2.588472724166131e-07,1.9005405400251676,0.0266706523677327,3.0081461241150924,4i-melanoma-8h-48
observed,dasatinib,8,0.986688343886457,0.2342626636996198,0.0022292280330425,2.0105707279376017,4i-melanoma-8h-48
scgen,dasatinib,8,0.9463823849466168,0.5040929873880634,0.0525858445630072,2.7648172580796437,4i-melanoma-8h-48
w1ot,dasatinib,8,0.9107733303969542,0.6000289204260566,0.0058378742724569,2.240021156797384,4i-melanoma-8h-48
w2ot,dasatinib,8,0.9412526343126182,0.4134810342939793,0.0057117196299852,2.119117863103986,4i-melanoma-8h-48
identity,olaparib,8,0.6900347896143884,0.3292167384107861,0.0044120483422524,1.7407930571140895,4i-melanoma-8h-48
observed,olaparib,8,0.9233839379863756,0.1462106594615238,0.0020861222165676,1.7457538527542025,4i-melanoma-8h-48
scgen,olaparib,8,0.8583220076576797,0.2204782467997978,0.006572380751285,1.628793513469336,4i-melanoma-8h-48
w1ot,olaparib,8,0.8366336434548804,0.2096097368240441,0.0026785447640997,1.755301185928323,4i-melanoma-8h-48
w2ot,olaparib,8,0.880461849607178,0.188340359420341,0.0022446973763149,1.756313137581455,4i-melanoma-8h-48
identity,dasatinib,8,0.0162645399000783,1.868279968080767,0.0271202952129614,3.03598461571331,4i-melanoma-8h-48
observed,dasatinib,8,0.9915798237154614,0.1483264911133861,0.002200820363807,2.0105762852980256,4i-melanoma-8h-48
scgen,dasatinib,8,0.9521835813039474,0.3945331470342159,0.0425294731720768,2.7386298688744053,4i-melanoma-8h-48
w1ot,dasatinib,8,0.8875703639550132,0.8104418342243563,0.0054177416126699,2.302518168173372,4i-melanoma-8h-48
w2ot,dasatinib,8,0.9733355134037004,0.2917535376390576,0.0053442569235904,2.152931022140188,4i-melanoma-8h-48
identity,vemurafenib,8,0.0741564817698958,1.638287145256884,0.0407550424623503,2.5898240080904187,4i-melanoma-8h-48
observed,vemurafenib,8,0.9907471179485322,0.2226522616826511,0.0024141158376369,1.7020211822467997,4i-melanoma-8h-48
scgen,vemurafenib,8,0.8904460662546535,0.600665970811439,0.02045569519274,2.05908673296474,4i-melanoma-8h-48
w1ot,vemurafenib,8,0.9795575367154076,0.3075396232808232,0.0031029637662025,1.8350259719908864,4i-melanoma-8h-48
w2ot,vemurafenib,8,0.9880154439362552,0.192136718768307,0.0032475860894618,1.764832127052944,4i-melanoma-8h-48
identity,lenalidomide,8,0.7565144136383657,0.3370184564822828,0.0042678031484395,1.6610249847117164,4i-melanoma-8h-48
observed,lenalidomide,8,0.9340027444462689,0.1700248754083597,0.0023080159150332,1.6257835177915387,4i-melanoma-8h-48
scgen,lenalidomide,8,0.7539759634207477,0.3388708564796623,0.0065480712872713,1.52382504745846,4i-melanoma-8h-48
w1ot,lenalidomide,8,0.8639197571242241,0.2408405192588844,0.0027447611142641,1.6521524507909269,4i-melanoma-8h-48
w2ot,lenalidomide,8,0.8023762874021496,0.3044682622550524,0.0032530797470964,1.6167918284770046,4i-melanoma-8h-48
identity,trametinib,8,0.2754386440384573,1.5312463551122286,0.0522265853719292,2.3351182654592386,4i-melanoma-8h-48
observed,trametinib,8,0.9875508877430949,0.1871359014020206,0.002275759164448,1.4561782373630594,4i-melanoma-8h-48
scgen,trametinib,8,0.8835223356742636,0.5641568715239741,0.0135613904189408,1.698563284888533,4i-melanoma-8h-48
w1ot,trametinib,8,0.995190665275188,0.1330790503374067,0.0022696805783202,1.478270272032653,4i-melanoma-8h-48
w2ot,trametinib,8,0.9910852477706058,0.1506817191234012,0.0025990203527198,1.4291821560421103,4i-melanoma-8h-48
identity,vemurafenib,8,0.1131481899279545,1.6150072351985094,0.0421658607738151,2.5628886316861443,4i-melanoma-8h-48
observed,vemurafenib,8,0.9758711351497532,0.274180992902684,0.0025276874094172,1.7019219895426252,4i-melanoma-8h-48
scgen,vemurafenib,8,0.9763777043045768,0.2981338100807613,0.0128304991998322,1.7649994258872,4i-melanoma-8h-48
w1ot,vemurafenib,8,0.9870792329307172,0.2393174631392253,0.0026492486624531,1.7712465388330891,4i-melanoma-8h-48
w2ot,vemurafenib,8,0.98714266828903,0.243462374573799,0.003024555817483,1.720092583893848,4i-melanoma-8h-48
identity,trametinib,8,0.3561413860527739,1.4724702074448806,0.0465974638514526,2.3408584694414625,4i-melanoma-8h-48
observed,trametinib,8,0.991948497244852,0.1449314264967729,0.0020146424904372,1.4466544584930443,4i-melanoma-8h-48
scgen,trametinib,8,0.8929670638941656,0.5338864177194316,0.0122907928946208,1.7155308050701803,4i-melanoma-8h-48
w1ot,trametinib,8,0.9834980115369296,0.2568127426245049,0.0033124996305002,1.558858571491289,4i-melanoma-8h-48
w2ot,trametinib,8,0.9949153874293342,0.1218946141089023,0.0033653384004654,1.4889571860162425,4i-melanoma-8h-48
identity,mln2480,8,0.3062730374182077,1.223689026598586,0.0305099855653729,2.120555590023836,4i-melanoma-8h-48
observed,mln2480,8,0.9867475478593456,0.155775215043443,0.00203895887728,1.539014288579155,4i-melanoma-8h-48
scgen,mln2480,8,0.9283404123567972,0.3567270114403528,0.0082301525473004,1.5828264670577523,4i-melanoma-8h-48
